Name,Count
De Bruyne,14
Mané,5
Salah,4
Abraham,4
Vardy,4
Alli,3
Kane,3
Agüero,3
Lundstram,2
Son,2
Lucas Moura,1
Rashford,1
van Dijk,1
Sterling,1
King,1
