Name,Count
Vardy,18
De Bruyne,10
Salah,4
Mané,3
Agüero,3
Jiménez,2
Sterling,2
Rashford,1
David Silva,1
Son,1
van Dijk,1
Abraham,1
Kane,1
King,1
