Name,Count
Aubameyang,9
Salah,9
Mané,5
De Bruyne,5
Vardy,3
Agüero,3
Fernandes,2
Jiménez,2
Alexander-Arnold,2
Martial,1
Button,1
Mahrez,1
Son,1
van Dijk,1
Abraham,1
Sterling,1
Kane,1
King,1
