Name,Count
Mané,13
Salah,8
Alexander-Arnold,7
De Bruyne,5
Vardy,4
Agüero,3
Robertson,1
Firmino,1
Jiménez,1
Son,1
van Dijk,1
Abraham,1
Sterling,1
Kane,1
King,1
